ID,NOM,Coord X,Coord Y,Coord X Y,LAT,LONG
265,Circular txapa pintada gris 60 L.,415828,4572910,"(415828, 4572910)",41.303258315415064,1.9945462726944487
266,Circular txapa pintada gris 60 L.,415865,4572907,"(415865, 4572907)",41.30323515563717,1.9949885958167588
267,Circular acer inox. 60 L.,415891,4572870,"(415891, 4572870)",41.302904630688495,1.9953042410320252
268,Circular txapa pintada gris 60 L.,415832,4572869,"(415832, 4572869)",41.302889471395986,1.9945997186955444
269,Circular txapa pintada gris 60 L.,415844,4572854,"(415844, 4572854)",41.302755627566384,1.9947451143257802
270,Circular txapa pintada gris 60 L.,415810,4572875,"(415810, 4572875)",41.3029412142245,1.994336133678151
271,Circular acer inox. 60 L.,415769,4572874,"(415769, 4572874)",41.30292792843159,1.9938465925186128
272,Circular acer inox. 60 L.,415687,4572860,"(415687, 4572860)",41.30279327417286,1.9928691738999507
273,Circular acer inox. 60 L.,415708,4572827,"(415708, 4572827)",41.302498258230436,1.9931245567752376
274,Circular acer inox. 60 L.,415636,4572866,"(415636, 4572866)",41.302841981134776,1.992259229918535
275,Circular txapa pintada gris 60 L.,415605,4572870,"(415605, 4572870)",41.30287476446018,1.9918884302841757
276,Circular txapa pintada gris 60 L.,415626,4572854,"(415626, 4572854)",41.302732859002916,1.992141460292959
277,Circular txapa pintada gris 60 L.,415602,4572837,"(415602, 4572837)",41.30257724053671,1.9918571779040233
278,Circular txapa pintada gris 60 L.,415558,4572822,"(415558, 4572822)",41.30243754113655,1.9913337532770485
279,Circular txapa pintada gris 60 L.,415492,4572848,"(415492, 4572848)",41.30266479624918,1.9905418839891416
280,Circular txapa pintada gris 60 L.,415536,4572816,"(415536, 4572816)",41.30238120009986,1.9910718335774258
281,Circular txapa pintada gris 60 L.,415545,4572817,"(415545, 4572817)",41.30239114860936,1.9911791843977578
282,Circular txapa pintada gris 60 L.,415530,4572770,"(415530, 4572770)",41.3019662791442,1.9910065602320277
283,Circular txapa pintada gris 60 L.,415531,4572758,"(415531, 4572758)",41.30185830744867,1.991020169425725
284,Circular txapa pintada gris 60 L.,415530,4572782,"(415530, 4572782)",41.302074355530785,1.991004894225802
285,Circular txapa pintada gris 60 L.,415554,4572781,"(415554, 4572781)",41.30206786147713,1.9912916707013424
286,Circular txapa pintada gris 60 L.,415558,4572766,"(415558, 4572766)",41.30193318462876,1.9913415254605953
287,Circular txapa pintada gris 60 L.,415551,4572791,"(415551, 4572791)",41.30215761113814,1.9912544529943248
288,Circular txapa pintada gris 60 L.,415503,4572712,"(415503, 4572712)",41.301441082770566,1.9906921482246147
289,Circular acer inox. 60 L.,415581,4572768,"(415581, 4572768)",41.30195360420067,1.9916159418410047
290,Circular acer inox. 60 L.,415798,4572801,"(415798, 4572801)",41.3022734902898,1.9942030542226172
291,Circular txapa pintada gris 60 L.,415870,4572825,"(415870, 4572825)",41.30249715425462,1.9950596521709796
292,Circular acer inox. 60 L.,415881,4572837,"(415881, 4572837)",41.302606377717424,1.995189369653702
293,Circular txapa pintada gris 60 L.,415933,4572886,"(415933, 4572886)",41.30305311014144,1.9958036531701244
294,Circular acer inox. 60 L.,415907,4572911,"(415907, 4572911)",41.30327555996097,1.995489668399601
295,Circular acer inox. 60 L.,415888,4572955,"(415888, 4572955)",41.303669859836646,1.995256659203319
296,Circular txapa pintada gris 60 L.,415868,4572986,"(415868, 4572986)",41.303946972043875,1.9950135013465822
297,Circular txapa pintada gris 60 L.,415848,4573029,"(415848, 4573029)",41.30433216016997,1.9947686814935413
298,Circular txapa pintada gris 60 L.,415809,4573110,"(415809, 4573110)",41.30505760719651,1.9942916688211516
299,Circular txapa pintada gris 60 L.,415815,4573128,"(415815, 4573128)",41.3052203479914,1.9943608406059339
300,Circular txapa pintada gris 60 L.,415768,4573225,"(415768, 4573225)",41.306089059693555,1.9937860496242825
301,Circular txapa pintada gris 60 L.,415781,4573242,"(415781, 4573242)",41.30624352521617,1.9939389676976138
302,Circular txapa pintada gris 60 L.,415760,4573256,"(415760, 4573256)",41.30636742169746,1.9936862047540669
303,Circular txapa pintada gris 60 L.,415758,4573290,"(415758, 4573290)",41.306673429283116,1.9936576080163737
304,Circular acer inox. 60 L.,415750,4573298,"(415750, 4573298)",41.306744644735275,1.9935609472990916
305,Circular txapa pintada gris 60 L.,415725,4573309,"(415725, 4573309)",41.30684110338123,1.9932608208670652
306,Circular txapa pintada gris 60 L.,415600,4573395,"(415600, 4573395)",41.307602581828206,1.9917558741639092
307,Circular txapa pintada gris 60 L.,415579,4573405,"(415579, 4573405)",41.30769044794733,1.9915036570545162
308,Circular txapa pintada gris 60 L.,415571,4573406,"(415571, 4573406)",41.307698617030354,1.991407964149892
309,Circular txapa pintada gris 60 L.,415543,4573442,"(415543, 4573442)",41.308019914779784,1.9910685260705205
310,Circular txapa pintada gris 60 L.,415602,4573370,"(415602, 4573370)",41.30737763210394,1.9917832315036432
311,Circular txapa pintada gris 60 L.,415694,4573292,"(415694, 4573292)",41.306684756029554,1.9928929095196857
313,Circular txapa pintada gris 60 L.,415753,4573215,"(415753, 4573215)",41.305997429675735,1.9936082749053734
314,Circular txapa pintada gris 60 L.,415782,4573126,"(415782, 4573126)",41.305198890935486,1.9939669713885189
315,Circular txapa pintada gris 60 L.,415769,4573102,"(415769, 4573102)",41.304981380868924,1.9938150248738438
316,Circular txapa pintada gris 60 L.,415791,4573105,"(415791, 4573105)",41.305010696674834,1.9940773726989693
317,Circular txapa pintada gris 60 L.,415812,4573040,"(415812, 4573040)",41.304427474335725,1.9943371874569849
318,Circular txapa pintada gris 60 L.,415843,4572970,"(415843, 4572970)",41.303800262627334,1.9947171248761193
319,Circular txapa pintada gris 60 L.,415926,4572858,"(415926, 4572858)",41.302800202159176,1.9957239184493472
320,Circular txapa pintada gris 60 L.,415924,4572808,"(415924, 4572808)",41.30234967485975,1.995706941188919
321,Circular txapa pintada gris 60 L.,415965,4572790,"(415965, 4572790)",41.302191831485686,1.996199102855576
322,Circular txapa pintada gris 60 L.,415954,4572788,"(415954, 4572788)",41.30217267293726,1.9960680030949236
323,Circular txapa pintada gris 60 L.,415987,4572790,"(415987, 4572790)",41.30219412261561,1.9964618549523476
324,Circular txapa pintada gris 60 L.,415998,4572800,"(415998, 4572800)",41.302285331762306,1.9965918503493836
325,Circular txapa pintada gris 60 L.,416006,4572796,"(416006, 4572796)",41.30225013912188,1.9966879489241267
326,Circular txapa pintada gris 60 L.,416005,4572767,"(416005, 4572767)",41.30198884996447,1.9966800091992034
327,Circular txapa pintada gris 60 L.,416084,4572679,"(416084, 4572679)",41.301204508601685,1.9976356624499032
328,Circular txapa pintada gris 60 L.,416128,4572618,"(416128, 4572618)",41.300659694005184,1.9981695674358633
329,Circular txapa pintada gris 60 L.,416153,4572587,"(416153, 4572587)",41.30038309428161,1.998472414346241
330,Circular txapa pintada gris 60 L.,416178,4572595,"(416178, 4572595)",41.300457742919065,1.9987698861722358
331,Circular txapa pintada gris 60 L.,416102,4572685,"(416102, 4572685)",41.301260418802194,1.997849810957983
332,Circular txapa pintada gris 60 L.,416384,4573472,"(416384, 4573472)",41.308377720950126,2.001109598122346
333,Circular txapa pintada gris 60 L.,416402,4573492,"(416402, 4573492)",41.30855971429039,2.001321848839217
334,Circular txapa pintada gris 60 L.,416427,4573489,"(416427, 4573489)",41.308535285684336,2.001620872501887
335,Circular txapa pintada gris 60 L.,416440,4573494,"(416440, 4573494)",41.30858166438684,2.001775463487874
336,Circular txapa pintada gris 60 L.,416497,4573513,"(416497, 4573513)",41.308758688372286,2.0024536894444727
337,Circular txapa pintada gris 60 L.,416492,4573523,"(416492, 4573523)",41.30884823461816,2.002392593958937
338,Circular txapa pintada gris 60 L.,416463,4573513,"(416463, 4573513)",41.30875516796376,2.0020475765632173
339,Circular txapa pintada gris 60 L.,416480,4573504,"(416480, 4573504)",41.30867587087251,2.0022518688656037
340,Circular txapa pintada gris 60 L.,416515,4573511,"(416515, 4573511)",41.30874253876372,2.0026689649341454
341,Circular txapa pintada gris 60 L.,416485,4573532,"(416485, 4573532)",41.30892856737317,2.002307746557161
342,Circular txapa pintada gris 60 L.,416498,4573544,"(416498, 4573544)",41.30903798986918,2.0024613779321423
343,Circular txapa pintada gris 60 L.,416480,4573576,"(416480, 4573576)",41.309324330636166,2.0022419817580235
344,Circular txapa pintada gris 60 L.,416467,4573582,"(416467, 4573582)",41.30937702277388,2.0020858778944577
345,Circular txapa pintada gris 60 L.,416442,4573593,"(416442, 4573593)",41.309473503612395,2.001785751437082
346,Circular txapa pintada gris 60 L.,416421,4573586,"(416421, 4573586)",41.309408283244736,2.0015358762601148
347,Circular txapa pintada gris 60 L.,416386,4573564,"(416386, 4573564)",41.30920651548874,2.0011208393578226
348,Circular txapa pintada gris 60 L.,416396,4573545,"(416396, 4573545)",41.30903643075211,2.001242896843113
349,Circular txapa pintada gris 60 L.,416403,4573520,"(416403, 4573520)",41.308811996667615,2.0013299448266437
350,Circular txapa pintada gris 60 L.,416395,4573526,"(416395, 4573526)",41.30886520582985,2.0012335640456596
351,Circular txapa pintada gris 60 L.,416379,4573496,"(416379, 4573496)",41.30859335583433,2.001046576405511
352,Circular txapa pintada gris 60 L.,416372,4573488,"(416372, 4573488)",41.30852057907953,2.0009640651344576
353,Circular acer inox. 60 L.,416463,4573536,"(416463, 4573536)",41.30896231482512,2.0020444175613474
354,Circular acer inox. 60 L.,416440,4573525,"(416440, 4573525)",41.308860862313914,2.001771204560117
355,Circular acer inox. 60 L.,416428,4573534,"(416428, 4573534)",41.30894067658461,2.0016266337482307
356,Circular acer inox. 60 L.,416456,4573554,"(416456, 4573554)",41.309123704777576,2.0019583333377815
357,Circular acer inox. 60 L.,416452,4573563,"(416452, 4573563)",41.30920434793746,2.001909318775807
358,Circular acer inox. 60 L.,416448,4573557,"(416448, 4573557)",41.30914989531087,2.001862364717233
359,Circular acer inox. 60 L.,416433,4573570,"(416433, 4573570)",41.30926542442222,2.0016814100267255
360,Semicircular  txapa pintada gris 40 L.,416155,4573629,"(416155, 4573629)",41.309767951384295,1.9983526835224992
361,Circular txapa pintada gris 60 L.,416197,4573626,"(416197, 4573626)",41.30974529698054,1.9988547729586121
362,Circular txapa pintada gris 60 L.,416298,4573545,"(416298, 4573545)",41.30902626743804,2.000072331845569
363,Circular acer inox. 60 L.,416391,4573431,"(416391, 4573431)",41.30800918478967,2.0011988450141436
364,Circular txapa pintada gris 60 L.,416440,4573421,"(416440, 4573421)",41.30792419824542,2.0017854923390024
365,Circular txapa pintada gris 60 L.,416450,4573393,"(416450, 4573393)",41.30767305523977,2.0019087819048234
366,Circular txapa pintada gris 60 L.,416454,4573365,"(416454, 4573365)",41.307421290689966,2.001960404996526
367,Circular txapa pintada gris 60 L.,416481,4573369,"(416481, 4573369)",41.30746011214901,2.0022823505809675
368,Circular txapa pintada gris 60 L.,416460,4573355,"(416460, 4573355)",41.3073318482049,2.0020334439335863
369,Circular acer inox. 60 L.,416390,4573332,"(416390, 4573332)",41.30711744902792,2.001200509092861
370,Semicircular  txapa pintada gris 40 L.,416323,4573299,"(416323, 4573299)",41.30681329123107,2.0004047879118723
371,Semicircular  txapa pintada gris 40 L.,416250,4573292,"(416250, 4573292)",41.30674267104157,1.9995338300033019
372,Semicircular  txapa pintada gris 40 L.,416178,4573265,"(416178, 4573265)",41.30649202059858,1.9986775742194303
373,Circular acer inox. 60 L.,416189,4573252,"(416189, 4573252)",41.30637608056424,1.9988107501544619
374,Circular acer inox. 60 L.,416114,4573260,"(416114, 4573260)",41.30644033608929,1.9979138433834567
375,Circular acer inox. 60 L.,416159,4573210,"(416159, 4573210)",41.30599469525838,1.998458217520007
376,Circular acer inox. 60 L.,416169,4573213,"(416169, 4573213)",41.30602275363001,1.998577243874705
377,Circular acer inox. 60 L.,416206,4573193,"(416206, 4573193)",41.3058464700799,1.9990219263329845
378,Circular txapa pintada gris 60 L.,416285,4573217,"(416285, 4573217)",41.30607082520138,1.9999621959717346
379,Circular acer inox. 60 L.,416412,4573200,"(416412, 4573200)",41.30593088583091,2.0014814202212814
380,Circular acer inox. 60 L.,416389,4573201,"(416389, 4573201)",41.305937508734715,2.001206571295256
381,Circular txapa pintada gris 60 L.,416419,4573002,"(416419, 4573002)",41.30414834589122,2.001592232038175
382,Circular txapa pintada gris 60 L.,416394,4573096,"(416394, 4573096)",41.30499235614856,2.001280722158384
383,Circular txapa pintada gris 60 L.,416362,4573191,"(416362, 4573191)",41.305844646027296,2.0008854588409264
384,Circular txapa pintada gris 60 L.,416519,4573201,"(416519, 4573201)",41.305950971985865,2.0027592889851293
385,Semicircular  txapa pintada gris 40 L.,416479,4573211,"(416479, 4573211)",41.30603689558161,2.0022801565661306
386,Circular txapa pintada gris 60 L.,416483,4573306,"(416483, 4573306)",41.30689291673299,2.0023148892140896
387,Circular txapa pintada gris 60 L.,416474,4573335,"(416474, 4573335)",41.307153170173464,2.0022034096113805
388,Circular txapa pintada gris 60 L.,416035,4573219,"(416035, 4573219)",41.30606285588201,1.996975922370575
389,Circular txapa pintada gris 60 L.,416007,4573206,"(416007, 4573206)",41.30594285819211,1.9966432858077592
390,Circular acer inox. 60 L.,415999,4573201,"(415999, 4573201)",41.30589699333863,1.9965484245610348
391,Circular txapa pintada gris 60 L.,416011,4573293,"(416011, 4573293)",41.306726829232666,1.9966790492714803
392,Circular txapa pintada gris 60 L.,415997,4573288,"(415997, 4573288)",41.30668033962849,1.996512522292919
393,Circular txapa pintada gris 60 L.,415982,4573281,"(415982, 4573281)",41.306615732889156,1.996334327713834
394,Circular txapa pintada gris 60 L.,415990,4573262,"(415990, 4573262)",41.30644544496089,1.9964325044656532
396,Circular txapa pintada gris 60 L.,416444,4573103,"(416444, 4573103)",41.30506058105496,2.0018769510668055
397,Semicircular acer inox. 40 L.,416457,4573109,"(416457, 4573109)",41.305115965741834,2.0020313967498167
398,Circular txapa pintada gris 60 L.,416465,4573010,"(416465, 4573010)",41.304225161339176,2.0021405416486013
399,Circular acer inox. 60 L.,416502,4572932,"(416502, 4572932)",41.303526492827345,2.0025931628954647
400,Circular txapa pintada gris 60 L.,416490,4572938,"(416490, 4572938)",41.30357928916369,2.0024490167798565
401,Circular txapa pintada gris 60 L.,416507,4572896,"(416507, 4572896)",41.30320278004737,2.0026578211645663
