X,Y,objectid,id,capacitat,residu,nom_barri,adress,streetview,globalid
417151.7807,4574980.8139,859,297,3200,Rebuig,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{888CE881-32E3-4D9B-A2CF-C59DD8D93DE8}
417149.5663,4574975.0739,860,298,3200,Cartró,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{53A6C99A-A84F-4DDA-A1BC-F2EF32005E45}
417148.8151,4574973.1324,861,299,3200,Cartró,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{57F994B8-6692-4C0F-B203-B47467052CE3}
417148.0864,4574971.2488,862,300,2400,Vidre,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{505A575D-FA59-44A4-9286-E548E058D07E}
417147.4408,4574969.4274,863,301,1800,Orgànic,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{9601700D-17C6-4012-9694-44B49E4670AC}
417145.9335,4574965.6841,864,302,3200,Envasos,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{95B60E07-7F74-43C3-99A5-E590AA0C4917}
417146.7454,4574967.7825,865,303,3200,Envasos,El Ginestar,"Avinguda de la Roureda, 29","http://maps.google.com/maps?layer=c&cbll=41.322279,2.010317&cbp=12,242.85,,0,-2",{F3A6CB9B-449F-467C-A264-EBF1F7F8F199}
417202.0467,4575406.2598,866,304,3200,Cartró,El Ginestar,"Carrer del Massís del Canigó, 5","http://maps.google.com/maps?layer=c&cbll=41.325506,2.010908&cbp=12,242.85,,0,-2",{CD476EF3-C75C-43B6-A83C-914F489CDD46}
417203.417,4575404.4752,867,305,2400,Vidre,El Ginestar,"Carrer del Massís del Canigó, 5","http://maps.google.com/maps?layer=c&cbll=41.325506,2.010908&cbp=12,242.85,,0,-2",{0F95511F-7CE6-453B-9ADE-6295D6886AB6}
417204.7873,4575402.6907,868,306,3200,Envasos,El Ginestar,"Carrer del Massís del Canigó, 5","http://maps.google.com/maps?layer=c&cbll=41.325506,2.010908&cbp=12,242.85,,0,-2",{4AFE236B-C79B-48DE-A9B4-712FD3FAED43}
417205.6721,4575401.4569,869,307,1800,Orgànic,El Ginestar,"Carrer del Massís del Canigó, 5","http://maps.google.com/maps?layer=c&cbll=41.325506,2.010908&cbp=12,242.85,,0,-2",{60745E03-3DD6-4EEB-A188-E2F6AAE5CDCA}
417206.6449,4575400.2716,870,308,3200,Rebuig,El Ginestar,"Carrer del Massís del Canigó, 5","http://maps.google.com/maps?layer=c&cbll=41.325506,2.010908&cbp=12,242.85,,0,-2",{8C561F5C-C1C2-4C6E-A711-6DCB37D814D9}
417275.6374,4575171.1158,871,309,3200,Cartró,El Ginestar,"Avinguda de la Roureda, 13","http://maps.google.com/maps?layer=c&cbll=41.323857,2.011794&cbp=12,242.85,,0,-2",{D0B5080F-33D8-4819-A0C3-398D7C6DF4FC}
417270.8453,4575164.4633,872,310,3200,Rebuig,El Ginestar,"Avinguda de la Roureda, 13","http://maps.google.com/maps?layer=c&cbll=41.323857,2.011794&cbp=12,242.85,,0,-2",{B23A441E-DC03-46A6-B8E8-381229BAE0B9}
417274.3222,4575169.2901,873,311,2400,Vidre,El Ginestar,"Avinguda de la Roureda, 13","http://maps.google.com/maps?layer=c&cbll=41.323857,2.011794&cbp=12,242.85,,0,-2",{F2B71EE9-2E1A-4ABC-BAAF-D162D86A907D}
417273.0072,4575167.4645,874,312,3200,Envasos,El Ginestar,"Avinguda de la Roureda, 13","http://maps.google.com/maps?layer=c&cbll=41.323857,2.011794&cbp=12,242.85,,0,-2",{0863AFAA-1A65-427F-A8B2-793F2378CB41}
417271.8959,4575165.8277,875,313,1800,Orgànic,El Ginestar,"Avinguda de la Roureda, 13","http://maps.google.com/maps?layer=c&cbll=41.323857,2.011794&cbp=12,242.85,,0,-2",{9D32ADE4-7ED3-4B2E-9001-CA3120DCF3E1}
417341.9791,4575268.604,876,314,3200,Rebuig,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{A5AB8D79-EE61-4EA3-8387-652786C1EF4D}
417347.655,4575273.7725,877,315,2400,Vidre,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{1178F044-FAB5-4808-94A5-D2B70120BF2B}
417344.766,4575271.2161,878,316,1800,Orgànic,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{8698B738-3421-481D-9428-14AAD8CA386E}
417343.6428,4575270.1189,879,317,3200,Rebuig,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{F0E341F7-F689-4C69-BA5A-FDBD32FA081C}
417345.9914,4575272.2576,880,318,3200,Envasos,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{221CEEF5-6427-41C0-AD08-875720914825}
417349.3634,4575275.2381,881,319,3200,Cartró,El Ginestar,"Avinguda de la Roureda, 10","http://maps.google.com/maps?layer=c&cbll=41.324687,2.012179&cbp=12,242.85,,0,-2",{8ECEC219-8852-4AEC-9330-A4E922C1BA23}
417549.5964,4575158.7343,882,1428,,Roba,El Ginestar,"Carrer de la Franja de Ponent, 4",https://maps.app.goo.gl/YzSJ4ax9KuS3SFrX9,{5F564B2C-8BA1-481A-AC2E-8B951A93A2D1}
417962.1034,4574639.396,883,994,,Roba,La Torre-roja-Campreciós,"Carrer del Llevat, 2D","http://maps.google.com/maps?layer=c&cbll=41.319080,2.019946&cbp=12,242.85,,0,-2",{97C2F4FB-1971-409E-BD2C-5B6990B90E8A}
417895.7558,4573501.1217,884,9388,3200,Rebuig,Can Sellarès,"Carrer de l’Agricultura, 46","http://maps.google.com/maps?layer=c&cbll=41.308835,2.018964&cbp=12,242.85,,0,-2",{D7BD1402-2B4C-4CE4-9B7A-0B721EF64A6E}
417484.7461,4575213.7522,885,588,3200,Cartró,El Ginestar,"Carretera de Sant Climent  , 76","http://maps.google.com/maps?layer=c&cbll=41.324222,2.014073&cbp=12,242.85,,0,-2",{3550E008-EC15-4EC3-9D6F-3E790114E37F}
417520.8722,4575379.4847,886,,3200,Rebuig,El Ginestar,"Avinguda de la Fraternitat, 10",,{F8B012C3-1562-4983-B873-0171581A4D29}
417524.03,4575380.7907,887,,1800,Orgànic,El Ginestar,"Avinguda de la Fraternitat, 10",,{B1593579-E0A5-45E0-ABE9-3E85D72A2A61}
417526.7363,4575381.8782,888,,3200,Envasos,El Ginestar,"Avinguda de la Fraternitat, 10",,{8F58BE4E-BD70-49E0-BCE5-08EA691E9736}
417529.2181,4575382.9682,889,,3200,Cartró,El Ginestar,"Avinguda de la Fraternitat, 10",,{D2E3D448-8B33-414B-BC33-B363C46E4D05}
417531.8109,4575383.9452,890,,2400,Vidre,El Ginestar,"Avinguda de la Fraternitat, 10",,{04F720BD-75F0-4624-9209-3DE3F49FDC52}
416055.6323,4573886.7755,891,330,3200,Cartró,L'Alba-rosa-Can Guardiola,"Avinguda de la Riera de Sant Llorenç, 132","http://maps.google.com/maps?layer=c&cbll=41.312175,1.997169&cbp=12,242.85,,0,-2",{B2CEE887-E8A5-4F53-8A20-1297B18124E8}
416053.4159,4573887.1631,892,331,3200,Rebuig,L'Alba-rosa-Can Guardiola,"Avinguda de la Riera de Sant Llorenç, 132","http://maps.google.com/maps?layer=c&cbll=41.312175,1.997169&cbp=12,242.85,,0,-2",{C1A584A6-2207-42C1-AE94-8753F2DC8FD0}
416037.3907,4574127.4587,893,183,2400,Vidre,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 19","http://maps.google.com/maps?layer=c&cbll=41.314038,1.996966&cbp=12,242.85,,0,-2",{59FC3FD8-B0B4-497C-82B6-2384666AFEC1}
416039.6035,4574127.8662,894,184,3200,Envasos,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 19","http://maps.google.com/maps?layer=c&cbll=41.314038,1.996966&cbp=12,242.85,,0,-2",{E206CFF4-4B20-48B2-A3B8-B4E5C41E2EE7}
416044.0858,4574128.5704,895,185,1800,Orgànic,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 19","http://maps.google.com/maps?layer=c&cbll=41.314038,1.996966&cbp=12,242.85,,0,-2",{5F6B0D04-DDD7-47D4-A782-ECBEB232492E}
416164.3301,4574152.254,896,186,3200,Rebuig,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 9","http://maps.google.com/maps?layer=c&cbll=41.314265,1.998396&cbp=12,242.85,,0,-2",{B2CA9838-C265-42E6-BC4B-4462FF612707}
416066.2276,4573970.8998,897,187,3200,Cartró,L'Alba-rosa-Can Guardiola,"Carrer de Can Tries, 23","http://maps.google.com/maps?layer=c&cbll=41.312656,1.997291&cbp=12,242.85,,0,-2",{1E9D43B5-8160-40F7-86A1-16BCCDBD54E9}
416068.241,4573969.8955,898,188,3200,Rebuig,L'Alba-rosa-Can Guardiola,"Carrer de Can Tries, 23","http://maps.google.com/maps?layer=c&cbll=41.312656,1.997291&cbp=12,242.85,,0,-2",{5869A284-7596-4A4E-A4F1-2C7CB6B91DA0}
416064.2142,4573971.9042,899,189,2400,Vidre,L'Alba-rosa-Can Guardiola,"Carrer de Can Tries, 23","http://maps.google.com/maps?layer=c&cbll=41.312656,1.997291&cbp=12,242.85,,0,-2",{7F79B902-3C4D-4BCC-BC68-00EB1740A396}
416062.2009,4573972.9085,900,190,3200,Envasos,L'Alba-rosa-Can Guardiola,"Carrer de Can Tries, 23","http://maps.google.com/maps?layer=c&cbll=41.312656,1.997291&cbp=12,242.85,,0,-2",{F3706079-77F8-4ECC-93F8-D32DAEF2E0D8}
416069.5613,4573969.1815,901,191,1800,Orgànic,L'Alba-rosa-Can Guardiola,"Carrer de Can Tries, 23","http://maps.google.com/maps?layer=c&cbll=41.312656,1.997291&cbp=12,242.85,,0,-2",{CB11A941-DBE2-4B63-ADCF-C5A80212CBA3}
416286.2578,4574168.9556,902,192,1800,Orgànic,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 5","http://maps.google.com/maps?layer=c&cbll=41.314440,1.999865&cbp=12,242.85,,0,-2",{C5E72365-FADF-466E-B74D-9B556A494527}
416287.7285,4574168.9377,903,193,3200,Cartró,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 5","http://maps.google.com/maps?layer=c&cbll=41.314440,1.999865&cbp=12,242.85,,0,-2",{0F2CAD17-202C-4790-A235-CE780313D12B}
416294.4713,4574168.6252,904,194,3200,Rebuig,L'Alba-rosa-Can Guardiola,"Avinguda de Miguel de Cervantes, 5","http://maps.google.com/maps?layer=c&cbll=41.314440,1.999865&cbp=12,242.85,,0,-2",{BF3CEDB8-C19E-4E84-BB6E-806487A58252}
416406.5646,4573825.8186,905,638,3200,Envasos,L'Alba-rosa-Can Guardiola,"Avinguda de la Riera de Sant Llorenç, 118","http://maps.google.com/maps?layer=c&cbll=41.311649,2.001211&cbp=12,242.85,,0,-2",{105B4761-0D9C-4CED-8E21-774240A878D4}
416412.3714,4573824.7642,906,639,1800,Orgànic,L'Alba-rosa-Can Guardiola,"Avinguda de la Riera de Sant Llorenç, 118","http://maps.google.com/maps?layer=c&cbll=41.311649,2.001211&cbp=12,242.85,,0,-2",{814BB577-D1EE-4802-8599-212BB70F1855}
416416.4354,4573824.1159,907,640,3200,Rebuig,L'Alba-rosa-Can Guardiola,"Avinguda de la Riera de Sant Llorenç, 118","http://maps.google.com/maps?layer=c&cbll=41.311649,2.001211&cbp=12,242.85,,0,-2",{46E8C3DD-C705-42EE-8652-0050A31A2DDB}
416524.6639,4573821.5703,908,641,3200,Cartró,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 108","http://maps.google.com/maps?layer=c&cbll=41.311213,2.003269&cbp=12,242.85,,0,-2",{9A8D6F83-1E7C-4287-9045-E95E4CBA68BB}
416519.887,4573825.025,909,642,3200,Rebuig,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 108","http://maps.google.com/maps?layer=c&cbll=41.311213,2.003269&cbp=12,242.85,,0,-2",{7596470B-B59D-49BE-A14B-D658DF0E79D3}
416512.0148,4573830.1182,910,643,2400,Vidre,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 108","http://maps.google.com/maps?layer=c&cbll=41.311213,2.003269&cbp=12,242.85,,0,-2",{F52F24B8-B297-4C5A-998E-7232DD5CF4C1}
416522.9393,4573822.8033,911,644,3200,Envasos,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 108","http://maps.google.com/maps?layer=c&cbll=41.311213,2.003269&cbp=12,242.85,,0,-2",{A148CF48-98C2-44C5-A683-DEEBE128E84F}
416518.341,4573826.0694,912,645,1800,Orgànic,Can Palmer-Can Batllori,"Avinguda de la Riera de Sant Llorenç, 108","http://maps.google.com/maps?layer=c&cbll=41.311213,2.003269&cbp=12,242.85,,0,-2",{B47C8D43-B4D5-4821-B821-5DE3B1819FB8}
416659.7496,4573763.7332,913,646,3200,Cartró,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{BA540CE1-2E14-445C-A7C0-1AB1B68A0897}
416662.459,4573766.2968,914,647,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{A49F474F-3605-48DE-BFC8-DC83D75C2E41}
416658.1153,4573762.1868,915,648,2400,Vidre,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{CF49ECFE-F93D-4E72-A858-E11FEB93B42C}
416656.481,4573760.6404,916,649,3200,Envasos,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{76291ED9-79ED-472D-9E5B-5CA66932BA73}
417573.4241,4574728.1471,917,778,4000,Cartró,L'Eixample Centre,"Carrer del Pare Artigas, 73B","http://maps.google.com/maps?layer=c&cbll=41.319817,2.015065&cbp=12,242.85,,0,-2",{ECEDB1AF-345F-4080-AE16-9A63589221A6}
417574.8841,4574726.5013,918,779,4000,Vidre,L'Eixample Centre,"Carrer del Pare Artigas, 73B","http://maps.google.com/maps?layer=c&cbll=41.319817,2.015065&cbp=12,242.85,,0,-2",{4FE5C5A1-2C5B-4664-8870-E1A719D1BC72}
417591.0697,4574708.85,919,781,4000,Rebuig,L'Eixample Centre,"Carrer del Pare Artigas, 73","http://maps.google.com/maps?layer=c&cbll=41.319537,2.015396&cbp=12,242.85,,0,-2",{78405ADB-7074-4355-966C-79256549752A}
417592.5376,4574707.2112,920,782,1800,Orgànic,L'Eixample Centre,"Carrer del Pare Artigas, 73","http://maps.google.com/maps?layer=c&cbll=41.319537,2.015396&cbp=12,242.85,,0,-2",{396F09F0-1968-495A-90E7-EBFF5CFFF382}
417589.6019,4574710.4887,921,783,4000,Rebuig,L'Eixample Centre,"Carrer del Pare Artigas, 73","http://maps.google.com/maps?layer=c&cbll=41.319537,2.015396&cbp=12,242.85,,0,-2",{BC6A4298-C5FC-4BE5-B4E1-CE7795D6C75F}
417796.0563,4574204.3643,922,1149,,Roba,Barri Antic,"Carrer de Pi i Margall, 11","http://maps.google.com/maps?layer=c&cbll=41.315076,2.017835&cbp=12,242.85,,0,-2",{E7540884-B96A-4A74-B445-91C04FAF46D2}
417585.3557,4574790.1965,923,784,3500,Rebuig,L'Eixample Centre,"Carrer de la Muntanya, 72C","http://maps.google.com/maps?layer=c&cbll=41.320481,2.015305&cbp=12,242.85,,0,-2",{7961A91E-F738-47E1-B984-C18CEC44CA7B}
417584.2399,4574791.4791,924,785,3500,Rebuig,L'Eixample Centre,"Carrer de la Muntanya, 72C","http://maps.google.com/maps?layer=c&cbll=41.320481,2.015305&cbp=12,242.85,,0,-2",{604C4F27-8715-43CA-8826-71A30AC6F218}
417583.3703,4574792.4788,925,786,1800,Orgànic,L'Eixample Centre,"Carrer de la Muntanya, 72C","http://maps.google.com/maps?layer=c&cbll=41.320481,2.015305&cbp=12,242.85,,0,-2",{DB76608C-0FB5-4A3D-AA93-261A0B60B68E}
417580.5972,4574795.6664,926,787,3500,Cartró,L'Eixample Centre,"Carrer de la Muntanya, 72C","http://maps.google.com/maps?layer=c&cbll=41.320481,2.015305&cbp=12,242.85,,0,-2",{1EF93344-557E-4283-802B-D0C530CFE034}
417631.2245,4574740.7646,927,789,4000,Rebuig,La Torre-roja-Campreciós,"Carrer de la Muntanya, 70","http://maps.google.com/maps?layer=c&cbll=41.319915,2.015938&cbp=12,242.85,,0,-2",{B5B1E232-0D17-49F6-912E-1B5326A284C5}
417632.707,4574739.1391,928,790,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de la Muntanya, 70","http://maps.google.com/maps?layer=c&cbll=41.319915,2.015938&cbp=12,242.85,,0,-2",{F7914CE8-9279-43B6-B529-5C8B7C2C0FB4}
417629.742,4574742.3901,929,791,4000,Rebuig,La Torre-roja-Campreciós,"Carrer de la Muntanya, 70","http://maps.google.com/maps?layer=c&cbll=41.319915,2.015938&cbp=12,242.85,,0,-2",{90B62873-9458-43F3-9AF5-FFB22FE701FE}
417765.091,4574890.0651,930,793,3200,Cartró,L'Eixample Centre,"Carrer d’Eslida, 1",https://maps.app.goo.gl/vssdBg49rs7FdShJ9,{EE1F3774-2FE8-4A8A-A08E-2B9C2E118F09}
417767.8621,4574892.5619,931,794,3200,Rebuig,L'Eixample Centre,"Carrer d’Eslida, 1", https://maps.app.goo.gl/vssdBg49rs7FdShJ9,{24A7DFA4-9079-4E47-8CFC-BC0A0D552505}
417763.4194,4574888.559,932,795,2400,Vidre,L'Eixample Centre,"Carrer d’Eslida, 1",https://maps.app.goo.gl/vssdBg49rs7FdShJ9,{F8E10AD4-5EC4-403E-949B-6438084B838E}
417761.7479,4574887.0529,933,796,3200,Envasos,L'Eixample Centre,"Carrer d’Eslida, 1",https://maps.app.goo.gl/vssdBg49rs7FdShJ9,{06538153-7A7C-4425-81AD-BC0A60DC02B1}
417766.5098,4574891.2766,934,797,1800,Orgànic,L'Eixample Centre,"Carrer d’Eslida, 1",https://maps.app.goo.gl/vssdBg49rs7FdShJ9,{6104BE53-6A2E-4D6A-BC28-8057EB55F45C}
417824.1594,4574820.4886,935,799,3200,Cartró,La Torre-roja-Campreciós,"Carrer de Calaceit, 2",https://maps.app.goo.gl/EaQsTgsXaQXgQoZw8,{CA3553C4-EDD0-49E6-BF89-B00CDF5D34A8}
417821.3291,4574817.7195,936,800,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Calaceit, 2",https://maps.app.goo.gl/EaQsTgsXaQXgQoZw8,{12301EB0-482F-42B5-918C-A9B1C3A1BAFC}
417820.4002,4574816.7792,937,801,3200,Rebuig,La Torre-roja-Campreciós,"Carrer de Calaceit, 2",https://maps.app.goo.gl/EaQsTgsXaQXgQoZw8,{408B1907-6184-4683-95EB-C70071B6DCD9}
418167.9497,4574297.6726,938,1169,,Roba,Grup Sant Jordi,"Carrer de Jaume Balmes, 2D","http://maps.google.com/maps?layer=c&cbll=41.316076,2.022577&cbp=12,242.85,,0,-2",{48856E4F-541C-4CF1-A9CF-C8521E5A120E}
417783.9712,4574946.4033,939,803,3500,Rebuig,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 20","http://maps.google.com/maps?layer=c&cbll=41.321819,2.017840&cbp=12,242.85,,0,-2",{0F69D023-4FD9-47B0-921A-99605F4C107D}
417783.1631,4574947.4534,940,804,1800,Orgànic,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 20","http://maps.google.com/maps?layer=c&cbll=41.321819,2.017840&cbp=12,242.85,,0,-2",{0CE99FE0-C9B7-4D4D-87CA-67EE7FB300D3}
417782.355,4574948.5034,941,805,3500,Envasos,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 20","http://maps.google.com/maps?layer=c&cbll=41.321819,2.017840&cbp=12,242.85,,0,-2",{2D929C28-CD14-4324-9F17-1FA2ED7956CE}
417781.4707,4574949.6525,942,806,2400,Vidre,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 20","http://maps.google.com/maps?layer=c&cbll=41.321819,2.017840&cbp=12,242.85,,0,-2",{A57EBAF8-1D4A-4C79-BF5C-9CF2EF056BF4}
417780.5863,4574950.8016,943,807,3500,Cartró,La Torre-roja-Campreciós,"Avinguda de Llorenç Puig, 20","http://maps.google.com/maps?layer=c&cbll=41.321819,2.017840&cbp=12,242.85,,0,-2",{DBF37725-6601-4EA4-BE9D-FC734356E22C}
417803.9231,4575121.5816,944,808,3200,Cartró,La Torre-roja-Campreciós,"Avinguda dels Jocs Olímpics, 10","http://maps.google.com/maps?layer=c&cbll=41.323403,2.018260&cbp=12,242.85,,0,-2",{86F0ADF8-23DE-470F-83D6-5EF98E287865}
417802.1184,4575120.3498,945,809,3200,Rebuig,La Torre-roja-Campreciós,"Avinguda dels Jocs Olímpics, 10","http://maps.google.com/maps?layer=c&cbll=41.323403,2.018260&cbp=12,242.85,,0,-2",{AAE04A26-2A30-469F-9483-844303A44AD4}
417805.7316,4575122.8078,946,810,2400,Vidre,La Torre-roja-Campreciós,"Avinguda dels Jocs Olímpics, 10","http://maps.google.com/maps?layer=c&cbll=41.323403,2.018260&cbp=12,242.85,,0,-2",{DF3F42A4-26C8-48B9-A113-DFF18BFB33D7}
417807.5418,4575124.0314,947,811,3200,Envasos,La Torre-roja-Campreciós,"Avinguda dels Jocs Olímpics, 10","http://maps.google.com/maps?layer=c&cbll=41.323403,2.018260&cbp=12,242.85,,0,-2",{A8FA0695-9DFD-4181-85E4-C2A48DFD1C8A}
417800.9046,4575119.4668,948,812,1800,Orgànic,La Torre-roja-Campreciós,"Avinguda dels Jocs Olímpics, 10","http://maps.google.com/maps?layer=c&cbll=41.323403,2.018260&cbp=12,242.85,,0,-2",{1088E30B-D76E-4CBB-B315-C4080287EFF6}
417863.4316,4575006.8786,949,813,1800,Orgànic,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 17","http://maps.google.com/maps?layer=c&cbll=41.322256,2.018395&cbp=12,242.85,,0,-2",{30E01230-B3A1-45D2-8863-FAEFCC60B6EF}
417855.994,4575010.8449,950,814,3200,Cartró,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 17","http://maps.google.com/maps?layer=c&cbll=41.322256,2.018395&cbp=12,242.85,,0,-2",{FECCA108-DC3C-492D-8C0B-D92D6F32B679}
417861.9232,4575007.6192,951,815,3200,Rebuig,La Torre-roja-Campreciós,"Carrer de Marià Sanjuan, 17","http://maps.google.com/maps?layer=c&cbll=41.322256,2.018395&cbp=12,242.85,,0,-2",{5087187E-065F-478B-A095-F7BCF4A68C31}
416661.1383,4573764.979,952,650,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{70A0F19C-B5FD-4B22-AEC4-CF74E3865766}
416664.0933,4573767.8433,953,651,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Rosa Luxemburg, 16","http://maps.google.com/maps?layer=c&cbll=41.310890,2.004092&cbp=12,242.85,,0,-2",{456DBF73-D624-4C02-B07A-8746A8A8F841}
416659.6528,4573966.0603,954,652,3200,Rebuig,Can Palmer-Can Batllori,"Carrer dels Pensaments, 20","http://maps.google.com/maps?layer=c&cbll=41.312845,2.004429&cbp=12,242.85,,0,-2",{2B23336A-B316-4846-A972-89C6E0273AEE}
416658.6465,4573967.2202,955,653,1800,Orgànic,Can Palmer-Can Batllori,"Carrer dels Pensaments, 20","http://maps.google.com/maps?layer=c&cbll=41.312845,2.004429&cbp=12,242.85,,0,-2",{B627CD03-61E1-4A5F-AB62-7BB8ED4C0D27}
416754.6891,4573928.297,956,654,3200,Cartró,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 25","http://maps.google.com/maps?layer=c&cbll=41.312447,2.005474&cbp=12,242.85,,0,-2",{124AA0CF-D1F2-4B07-A2BA-87BADFE27D57}
416756.3401,4573929.8257,957,655,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 25","http://maps.google.com/maps?layer=c&cbll=41.312447,2.005474&cbp=12,242.85,,0,-2",{4C830C87-C4E0-42D0-A0D7-28B13EB036A9}
416753.0381,4573926.7684,958,656,2400,Vidre,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 25","http://maps.google.com/maps?layer=c&cbll=41.312447,2.005474&cbp=12,242.85,,0,-2",{0625EE04-82D5-42C4-BD2A-AEF37CCC3587}
416751.3872,4573925.2398,959,657,3200,Envasos,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 25","http://maps.google.com/maps?layer=c&cbll=41.312447,2.005474&cbp=12,242.85,,0,-2",{2FF6F3F5-40D3-48A1-9E95-6E09189666F5}
416757.4746,4573930.8084,960,658,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 25","http://maps.google.com/maps?layer=c&cbll=41.312447,2.005474&cbp=12,242.85,,0,-2",{E4503CB8-19D9-4A1E-947F-00A777799103}
416838.0631,4573871.0678,961,659,3200,Cartró,Can Palmer-Can Batllori,"Carrer de Montserrat Roig, 4B","http://maps.google.com/maps?layer=c&cbll=41.311897,2.006515&cbp=12,242.85,,0,-2",{E0E88CA9-5522-4A62-9976-EE8F1AB0AB92}
416836.1209,4573869.9319,962,660,3200,Rebuig,Can Palmer-Can Batllori,"Carrer de Montserrat Roig, 4B","http://maps.google.com/maps?layer=c&cbll=41.311897,2.006515&cbp=12,242.85,,0,-2",{65EE2CFC-6C35-423A-AD26-C64E172D9EFD}
416840.0053,4573872.2038,963,661,2400,Vidre,Can Palmer-Can Batllori,"Carrer de Montserrat Roig, 4B","http://maps.google.com/maps?layer=c&cbll=41.311897,2.006515&cbp=12,242.85,,0,-2",{CAA8FB0F-E6F0-4F54-82E1-EFE4D2F0128B}
416841.9474,4573873.3398,964,662,3200,Envasos,Can Palmer-Can Batllori,"Carrer de Montserrat Roig, 4B","http://maps.google.com/maps?layer=c&cbll=41.311897,2.006515&cbp=12,242.85,,0,-2",{99652D2D-C599-4645-9449-0DF34948A529}
416834.8511,4573869.1316,965,663,1800,Orgànic,Can Palmer-Can Batllori,"Carrer de Montserrat Roig, 4B","http://maps.google.com/maps?layer=c&cbll=41.311897,2.006515&cbp=12,242.85,,0,-2",{EFC81074-C447-489D-8578-9D2101B96732}
416832.6577,4574026.1342,966,664,3200,Cartró,Can Palmer-Can Batllori,"Carrer de les Assutzenes, 22","http://maps.google.com/maps?layer=c&cbll=41.313374,2.006337&cbp=12,242.85,,0,-2",{C29B3689-4E2C-4D2F-A5E3-208F0F76871D}
